"","scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"92","Lepidoptera","2019-05-10 11:19:05 -0400","AUCA ","Alachua County, US-FL, US",29.7247,-82.2173,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/26496667","https://static.inaturalist.org/photos/41149463/medium.jpg?1559834781","urban-rural-moths",26496667,"Butterflies and Moths","Insecta",47157,"false",0,0,"Fri May 10 2019 11:19:05 GMT-0400 (EDT)","2019-05-10","2019-05-10 15:19:05 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-06 15:25:10 UTC","2019-06-07 01:13:37 UTC","needs_id","CC0",NA,3,"false"
"93","Lepidoptera","2019-04-21 11:19:26 -0400","BIAR","Alachua County, US-FL, US",29.62098,-82.3335,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/26496639","https://static.inaturalist.org/photos/41149298/medium.jpg?1559834682","urban-rural-moths",26496639,"Butterflies and Moths","Insecta",47157,"false",0,0,"Sun Apr 21 2019 11:19:26 GMT-0400 (EDT)","2019-04-21","2019-04-21 15:19:26 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-06 15:24:23 UTC","2019-06-07 01:13:44 UTC","needs_id","CC0",NA,3,"false"
"94","Lepidoptera","2019-05-10 11:14:25 -0400","AUCA","Alachua County, US-FL, US",29.7247,-82.2173,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/26496389","https://static.inaturalist.org/photos/41148738/medium.jpg?1559834322","urban-rural-moths",26496389,"Butterflies and Moths","Insecta",47157,"false",0,0,"Fri May 10 2019 11:14:25 GMT-0400 (EDT)","2019-05-10","2019-05-10 15:14:25 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-06 15:18:38 UTC","2019-06-07 01:13:48 UTC","needs_id","CC0",NA,3,"false"
"95","Lepidoptera","2019-04-21 11:12:59 -0400","BIAR","Alachua County, US-FL, US",29.62098,-82.3335,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/26496293","https://static.inaturalist.org/photos/41148637/medium.jpg?1559834231","urban-rural-moths",26496293,"Butterflies and Moths","Insecta",47157,"false",0,0,"Sun Apr 21 2019 11:12:59 GMT-0400 (EDT)","2019-04-21","2019-04-21 15:12:59 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-06 15:16:58 UTC","2019-06-07 01:13:51 UTC","needs_id","CC0",NA,3,"false"
"96","Lepidoptera","2019-04-21 11:07:27 -0400","BIAR","Alachua County, US-FL, US",29.62098,-82.3335,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/26496000","https://static.inaturalist.org/photos/41148216/medium.jpg?1559833863","urban-rural-moths",26496000,"Butterflies and Moths","Insecta",47157,"false",0,0,"Sun Apr 21 2019 11:07:27 GMT-0400 (EDT)","2019-04-21","2019-04-21 15:07:27 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-06 15:10:50 UTC","2019-06-06 16:30:48 UTC","needs_id","CC0",NA,3,"false"
"97","Nadata gibbosa","2019-03-10 10:04:09 -0400","AUCA","Alachua County, US-FL, US",29.7247,-82.2173,NA,"White-dotted Prominent Moth","https://www.inaturalist.org/observations/26495936","https://static.inaturalist.org/photos/41148154/medium.jpg?1559833818","urban-rural-moths",26495936,"White-dotted Prominent Moth","Insecta",82204,"false",1,0,"Sun Mar 10 2019 10:04:09 GMT-0400 (EDT)","2019-03-10","2019-03-10 14:04:09 UTC","Eastern Time (US & Canada)",96,NA,NA,NA,"false","","",NA,1580944,"2019-06-06 15:09:32 UTC","2019-06-06 16:42:48 UTC","needs_id","CC0",NA,3,"false"
"98","Lepidoptera","2019-04-21 11:01:31 -0400","BIAR","Alachua County, US-FL, US",29.62098,-82.3335,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/26495774","https://static.inaturalist.org/photos/41147852/medium.jpg?1559833549","urban-rural-moths",26495774,"Butterflies and Moths","Insecta",47157,"false",0,0,"Sun Apr 21 2019 11:01:31 GMT-0400 (EDT)","2019-04-21","2019-04-21 15:01:31 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-06 15:05:45 UTC","2019-06-06 16:23:05 UTC","needs_id","CC0",NA,3,"false"
"99","Lepidoptera","2019-03-10 10:56:06 -0400","AUCA","Alachua County, US-FL, US",29.7247,-82.2173,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/26495612","https://static.inaturalist.org/photos/41147681/medium.jpg?1559833361","urban-rural-moths",26495612,"Butterflies and Moths","Insecta",47157,"false",0,0,"Sun Mar 10 2019 10:56:06 GMT-0400 (EDT)","2019-03-10","2019-03-10 14:56:06 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-06 15:02:04 UTC","2019-06-06 16:24:25 UTC","needs_id","CC0",NA,3,"false"
"100","Lepidoptera","2019-04-21 10:55:34 -0400","BIAR","Alachua County, US-FL, US",29.62098,-82.3335,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/26495494","https://static.inaturalist.org/photos/41147387/medium.jpg?1559833160","urban-rural-moths",26495494,"Butterflies and Moths","Insecta",47157,"false",0,0,"Sun Apr 21 2019 10:55:34 GMT-0400 (EDT)","2019-04-21","2019-04-21 14:55:34 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-06 14:59:16 UTC","2019-06-06 16:24:47 UTC","needs_id","CC0",NA,3,"false"
"101","Lepidoptera","2019-04-21 10:49:32 -0400","BIAR","Alachua County, US-FL, US",29.62098,-82.3335,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/26495239","https://static.inaturalist.org/photos/41147013/medium.jpg?1559832858","urban-rural-moths",26495239,"Butterflies and Moths","Insecta",47157,"false",0,0,"Sun Apr 21 2019 10:49:32 GMT-0400 (EDT)","2019-04-21","2019-04-21 14:49:32 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-06 14:54:15 UTC","2019-06-06 16:25:15 UTC","needs_id","CC0",NA,3,"false"
"102","Lepidoptera","2019-04-21 10:44:25 -0400","BIAR","Alachua County, US-FL, US",29.62098,-82.3335,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/26494912","https://static.inaturalist.org/photos/41146545/medium.jpg?1559832497","urban-rural-moths",26494912,"Butterflies and Moths","Insecta",47157,"false",0,0,"Sun Apr 21 2019 10:44:25 GMT-0400 (EDT)","2019-04-21","2019-04-21 14:44:25 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-06 14:48:05 UTC","2019-06-06 16:25:47 UTC","needs_id","CC0",NA,3,"false"
"103","Lepidoptera","2019-03-10 10:46:45 -0400","AUCA","Alachua County, US-FL, US",29.7247,-82.2173,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/26494879","https://static.inaturalist.org/photos/41146473/medium.jpg?1559832435","urban-rural-moths",26494879,"Butterflies and Moths","Insecta",47157,"false",0,0,"Sun Mar 10 2019 10:46:45 GMT-0400 (EDT)","2019-03-10","2019-03-10 14:46:45 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-06 14:47:13 UTC","2019-06-06 16:26:20 UTC","needs_id","CC0",NA,3,"false"
"104","Nadata gibbosa","2019-03-10 10:38:53 -0400","AUCA 
","Alachua County, US-FL, US",29.7247,-82.2173,NA,"White-dotted Prominent Moth","https://www.inaturalist.org/observations/26494738","https://static.inaturalist.org/photos/41146265/medium.jpg?1559832251","urban-rural-moths",26494738,"White-dotted Prominent Moth","Insecta",82204,"false",1,0,"Sun Mar 10 2019 10:38:53 GMT-0400 (EDT)","2019-03-10","2019-03-10 14:38:53 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-06 14:43:57 UTC","2019-06-06 16:40:55 UTC","needs_id","CC0",NA,3,"false"
"105","Apantesis","2019-04-21 10:38:41 -0400","BIAR","Alachua County, US-FL, US",29.62098,-82.3335,NA,"","https://www.inaturalist.org/observations/26494697","https://static.inaturalist.org/photos/41146196/medium.jpg?1559832196","urban-rural-moths",26494697,"Butterflies and Moths","Insecta",119861,"false",1,0,"Sun Apr 21 2019 10:38:41 GMT-0400 (EDT)","2019-04-21","2019-04-21 14:38:41 UTC","Eastern Time (US & Canada)",770,NA,NA,NA,"false","","",NA,1580944,"2019-06-06 14:42:58 UTC","2019-06-06 16:27:11 UTC","needs_id","CC0",NA,3,"false"
"106","Lepidoptera","2019-04-21 10:33:21 -0400","BIAR","Alachua County, US-FL, US",29.62098,-82.3335,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/26494371","https://static.inaturalist.org/photos/41145785/medium.jpg?1559831788","urban-rural-moths",26494371,"Butterflies and Moths","Insecta",47157,"false",0,0,"Sun Apr 21 2019 10:33:21 GMT-0400 (EDT)","2019-04-21","2019-04-21 14:33:21 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-06 14:36:09 UTC","2019-06-06 16:27:39 UTC","needs_id","CC0",NA,3,"false"
"107","Antiblemma concinnula","2019-03-31 11:41:54 -0400","JOMA","Alachua County, US-FL, US",29.6525,-82.3883,NA,"","https://www.inaturalist.org/observations/26443561","https://static.inaturalist.org/photos/41062846/medium.jpg?1559749493","urban-rural-moths",26443561,"Antiblemma concinnula","Insecta",507674,"false",1,0,"Sun Mar 31 2019 11:41:54 GMT-0400 (EDT)","2019-03-31","2019-03-31 15:41:54 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-05 15:44:28 UTC","2019-06-05 23:43:52 UTC","needs_id","CC0",NA,3,"false"
"108","Lepidoptera","2019-03-31 11:39:14 -0400","JOMA","University of Florida, Gainesville, FL, US",29.6525,-82.3883,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/26443474","https://static.inaturalist.org/photos/41062658/medium.jpg?1559749335","urban-rural-moths",26443474,"Butterflies and Moths","Insecta",47157,"false",0,0,"Sun Mar 31 2019 11:39:14 GMT-0400 (EDT)","2019-03-31","2019-03-31 15:39:14 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-05 15:41:54 UTC","2019-06-05 19:51:57 UTC","needs_id","CC0",NA,3,"false"
"109","Lepidoptera","2019-03-31 11:35:52 -0400","Joma ","University of Florida, Gainesville, FL, US",29.6525,-82.3883,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/26443414","https://static.inaturalist.org/photos/41062545/medium.jpg?1559749246","urban-rural-moths",26443414,"Butterflies and Moths","Insecta",47157,"false",0,0,"Sun Mar 31 2019 11:35:52 GMT-0400 (EDT)","2019-03-31","2019-03-31 15:35:52 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-05 15:40:11 UTC","2019-06-05 19:53:22 UTC","needs_id","CC0",NA,3,"false"
"110","Hypoprepia","2019-03-31 11:34:33 -0400","JOMA","University of Florida, Gainesville, FL, US",29.6525,-82.3883,NA,"","https://www.inaturalist.org/observations/26443236","https://static.inaturalist.org/photos/41062205/medium.jpg?1559748969","urban-rural-moths",26443236,"Hypoprepia","Insecta",119954,"false",0,0,"Sun Mar 31 2019 11:34:33 GMT-0400 (EDT)","2019-03-31","2019-03-31 15:34:33 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-05 15:35:51 UTC","2019-06-05 20:00:23 UTC","needs_id","CC0",NA,3,"false"
"111","Lepidoptera","2019-04-21 11:10:58 -0400","JOMA","University of Florida, Gainesville, FL, US",29.6525,-82.3883,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/26442267","https://static.inaturalist.org/photos/41060408/medium.jpg?1559747603","urban-rural-moths",26442267,"Butterflies and Moths","Insecta",47157,"false",0,0,"Sun Apr 21 2019 11:10:58 GMT-0400 (EDT)","2019-04-21","2019-04-21 15:10:58 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-05 15:13:05 UTC","2019-06-05 19:52:21 UTC","needs_id","CC0",NA,3,"false"
"112","Lepidoptera","2019-04-21 11:06:35 -0400","JOMA","University of Florida, Gainesville, FL, US",29.6525,-82.3883,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/26441895","https://static.inaturalist.org/photos/41059890/medium.jpg?1559747234","urban-rural-moths",26441895,"Butterflies and Moths","Insecta",47157,"false",0,0,"Sun Apr 21 2019 11:06:35 GMT-0400 (EDT)","2019-04-21","2019-04-21 15:06:35 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-05 15:06:59 UTC","2019-06-05 19:59:57 UTC","needs_id","CC0",NA,3,"false"
"113","Hypoprepia fucosa","2019-04-21 10:56:29 -0400","JOMA","University of Florida, Gainesville, FL, US",29.6525,-82.3883,NA,"Painted Lichen Moth","https://www.inaturalist.org/observations/26441515","https://static.inaturalist.org/photos/41059371/medium.jpg?1559746782","urban-rural-moths",26441515,"Painted Lichen Moth","Insecta",119953,"false",1,0,"Sun Apr 21 2019 10:56:29 GMT-0400 (EDT)","2019-04-21","2019-04-21 14:56:29 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-05 14:59:24 UTC","2019-06-12 13:56:55 UTC","needs_id","CC0",NA,3,"false"
"114","Diacme adipaloides","2019-04-21 10:41:18 -0400","JOMA","University of Florida, Gainesville, FL, US",29.6525,-82.3883,NA,"Darker Diacme Moth","https://www.inaturalist.org/observations/26440881","https://static.inaturalist.org/photos/41058309/medium.jpg?1559745987","urban-rural-moths",26440881,"Darker Diacme Moth","Insecta",205207,"false",1,0,"Sun Apr 21 2019 10:41:18 GMT-0400 (EDT)","2019-04-21","2019-04-21 14:41:18 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-05 14:46:20 UTC","2019-06-06 02:37:17 UTC","needs_id","CC0",NA,3,"false"
"115","Lepidoptera","2019-04-21 10:31:45 -0400","JOMA
","University of Florida, Gainesville, FL, US",29.6525,-82.3883,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/26440391","https://static.inaturalist.org/photos/41057540/medium.jpg?1559745335","urban-rural-moths",26440391,"Butterflies and Moths","Insecta",47157,"false",0,0,"Sun Apr 21 2019 10:31:45 GMT-0400 (EDT)","2019-04-21","2019-04-21 14:31:45 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-05 14:35:22 UTC","2019-06-05 19:57:01 UTC","needs_id","CC0",NA,3,"false"
"116","Lepidoptera","2019-04-21 10:19:59 -0400","JOMA","University of Florida, Gainesville, FL, US",29.6525,-82.3883,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/26439920","https://static.inaturalist.org/photos/41056821/medium.jpg?1559744732","urban-rural-moths",26439920,"Butterflies and Moths","Insecta",47157,"false",0,0,"Sun Apr 21 2019 10:19:59 GMT-0400 (EDT)","2019-04-21","2019-04-21 14:19:59 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-05 14:25:24 UTC","2019-06-05 19:56:30 UTC","needs_id","CC0",NA,3,"false"
"117","Apantesis","2019-04-21 10:07:39 -0400","JOMA","University of Florida, Gainesville, FL, US",29.6525,-82.3883,NA,"","https://www.inaturalist.org/observations/26439123","https://static.inaturalist.org/photos/41055627/medium.jpg?1559743826","urban-rural-moths",26439123,"Apantesis","Insecta",119861,"false",0,0,"Sun Apr 21 2019 10:07:39 GMT-0400 (EDT)","2019-04-21","2019-04-21 14:07:39 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-06-05 14:10:09 UTC","2019-06-05 19:55:46 UTC","needs_id","CC0",NA,3,"false"
"118","Lepidoptera","2019-04-28 17:16:11 -0400","DEMI 4/28/19","Devil's Millhopper",29.7041,-82.3945,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/25639182","https://static.inaturalist.org/photos/39733841/medium.jpeg?1558646322","urban-rural-moths",25639182,"Butterflies and Moths","Insecta",47157,"false",0,0,"2019-04-28 5:16:11 PM EDT","2019-04-28","2019-04-28 21:16:11 UTC","Eastern Time (US & Canada)",28,NA,NA,NA,"false","","",NA,1580944,"2019-05-23 21:18:38 UTC","2019-05-23 23:56:37 UTC","needs_id","CC0",NA,2,"false"
"119","Notodontidae","2019-04-28 17:07:28 -0400","DEMI 4/28/19","Devil's Millhopper",29.7041,-82.3945,NA,"Prominent Moths","https://www.inaturalist.org/observations/25638789","https://static.inaturalist.org/photos/39733149/medium.jpeg?1558645859","urban-rural-moths",25638789,"Prominent Moths","Insecta",47718,"false",1,0,"2019-04-28 5:07:28 PM EDT","2019-04-28","2019-04-28 21:07:28 UTC","Eastern Time (US & Canada)",23,NA,NA,NA,"false","","",NA,1580944,"2019-05-23 21:10:55 UTC","2019-05-24 02:01:52 UTC","needs_id","CC0",NA,2,"false"
"120","Lepidoptera","2019-04-28 16:57:47 -0400","DEMI 4/28/19","Devil's Millhopper",29.7041,-82.3945,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/25638132","https://static.inaturalist.org/photos/39732182/medium.jpeg?1558645228","urban-rural-moths",25638132,"Butterflies and Moths","Insecta",47157,"false",0,0,"2019-04-28 4:57:47 PM EDT","2019-04-28","2019-04-28 20:57:47 UTC","Eastern Time (US & Canada)",22,NA,NA,NA,"false","","",NA,1580944,"2019-05-23 21:00:24 UTC","2019-05-23 23:56:51 UTC","needs_id","CC0",NA,2,"false"
"121","Ilexia intractata","2019-03-16 16:52:56 -0400","PRCR 3/16/19 1/2","Prairie Creek",29.6042,-82.2404,NA,"Black-dotted Ruddy Moth","https://www.inaturalist.org/observations/25637920","https://static.inaturalist.org/photos/39731818/medium.jpg?1558644980","urban-rural-moths",25637920,"Black-dotted Ruddy Moth","Insecta",203052,"false",0,0,"Sat Mar 16 2019 16:52:56 GMT-0400 (EDT)","2019-03-16","2019-03-16 20:52:56 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-05-23 20:56:09 UTC","2019-05-23 23:56:56 UTC","needs_id","CC0",NA,3,"false"
"122","Noctuoidea","2019-04-28 16:43:39 -0400","DEMI 4/28/19","Devil's Millhopper",29.7041,-82.3945,NA,"Owlet Moths and Allies","https://www.inaturalist.org/observations/25637563","https://static.inaturalist.org/photos/39731148/medium.jpeg?1558644528","urban-rural-moths",25637563,"Owlet Moths and Allies","Insecta",47607,"false",2,0,"2019-04-28 4:43:39 PM EDT","2019-04-28","2019-04-28 20:43:39 UTC","Eastern Time (US & Canada)",42,NA,NA,NA,"false","","",NA,1580944,"2019-05-23 20:48:45 UTC","2019-05-24 02:05:52 UTC","needs_id","CC0",NA,2,"false"
"123","Apantesis","2019-03-16 16:41:30 -0400","PRCR 3/16/19 1/2","Prairie Creek",29.6042,-82.2404,NA,"","https://www.inaturalist.org/observations/25637320","https://static.inaturalist.org/photos/39730753/medium.jpg?1558644222","urban-rural-moths",25637320,"Apantesis","Insecta",119861,"false",0,0,"Sat Mar 16 2019 16:41:30 GMT-0400 (EDT)","2019-03-16","2019-03-16 20:41:30 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-05-23 20:43:29 UTC","2019-05-23 23:57:07 UTC","needs_id","CC0",NA,3,"false"
"124","Apantesis","2019-03-16 16:38:31 -0400","PRCR 3/16/19 1/2","Prairie Creek",29.6042,-82.2404,NA,"","https://www.inaturalist.org/observations/25637229","https://static.inaturalist.org/photos/39730561/medium.jpg?1558644067","urban-rural-moths",25637229,"Apantesis","Insecta",119861,"false",0,0,"Sat Mar 16 2019 16:38:31 GMT-0400 (EDT)","2019-03-16","2019-03-16 20:38:31 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-05-23 20:41:05 UTC","2019-05-23 23:58:16 UTC","needs_id","CC0",NA,3,"false"
"125","Lepidoptera","2019-04-28 16:34:10 -0400","DEMI 4/28/19","Devil's Millhopper",29.7041,-82.3945,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/25637203","https://static.inaturalist.org/photos/39730514/medium.jpeg?1558644021","urban-rural-moths",25637203,"Butterflies and Moths","Insecta",47157,"false",0,0,"2019-04-28 4:34:10 PM EDT","2019-04-28","2019-04-28 20:34:10 UTC","Eastern Time (US & Canada)",39,NA,NA,NA,"false","","",NA,1580944,"2019-05-23 20:40:18 UTC","2019-05-23 23:58:23 UTC","needs_id","CC0",NA,2,"false"
"126","Apantesis nais","2019-03-16 16:34:55 -0400","PRCR 3/16/19 1/2","Prairie Creek",29.6042,-82.2404,NA,"Nais Tiger Moth","https://www.inaturalist.org/observations/25637058","https://static.inaturalist.org/photos/39730250/medium.jpg?1558643792","urban-rural-moths",25637058,"Butterflies and Moths","Insecta",196742,"false",1,0,"Sat Mar 16 2019 16:34:55 GMT-0400 (EDT)","2019-03-16","2019-03-16 20:34:55 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-05-23 20:36:29 UTC","2019-05-23 23:58:25 UTC","needs_id","CC0",NA,3,"false"
"127","Lepidoptera","2019-04-28 16:26:05 -0400","DEMI 4/28/19","Devil's Millhopper",29.7041,-82.3945,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/25636952","https://static.inaturalist.org/photos/39730038/medium.jpeg?1558643627","urban-rural-moths",25636952,"Butterflies and Moths","Insecta",47157,"false",0,0,"2019-04-28 4:26:05 PM EDT","2019-04-28","2019-04-28 20:26:05 UTC","Eastern Time (US & Canada)",48,NA,NA,NA,"false","","",NA,1580944,"2019-05-23 20:33:45 UTC","2019-05-23 23:58:35 UTC","needs_id","CC0",NA,2,"false"
"128","Apantesis","2019-03-16 16:22:49 -0400","PRCR 3/16/19 1/2","Prairie Creek",29.6042,-82.2404,NA,"","https://www.inaturalist.org/observations/25636463","https://static.inaturalist.org/photos/39729259/medium.jpg?1558643047","urban-rural-moths",25636463,"Apantesis","Insecta",119861,"false",0,0,"Sat Mar 16 2019 16:22:49 GMT-0400 (EDT)","2019-03-16","2019-03-16 20:22:49 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-05-23 20:24:05 UTC","2019-05-23 23:58:42 UTC","needs_id","CC0",NA,3,"false"
"129","Lepidoptera","2019-04-28 16:17:54 -0400","DEMI 4/28/19","Devil's Millhopper",29.7041,-82.3945,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/25636425","https://static.inaturalist.org/photos/39729177/medium.jpeg?1558642998","urban-rural-moths",25636425,"Butterflies and Moths","Insecta",47157,"false",0,0,"2019-04-28 4:17:54 PM EDT","2019-04-28","2019-04-28 20:17:54 UTC","Eastern Time (US & Canada)",56,NA,NA,NA,"false","","",NA,1580944,"2019-05-23 20:23:16 UTC","2019-05-23 23:58:45 UTC","needs_id","CC0",NA,2,"false"
"130","Apantesis","2019-03-16 16:20:45 -0400","PRCR 3/16/19 1/2","Prairie Creek",29.6042,-82.2404,NA,"","https://www.inaturalist.org/observations/25636342","https://static.inaturalist.org/photos/39729031/medium.jpg?1558642873","urban-rural-moths",25636342,"Apantesis","Insecta",119861,"false",0,0,"Sat Mar 16 2019 16:20:45 GMT-0400 (EDT)","2019-03-16","2019-03-16 20:20:45 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-05-23 20:21:01 UTC","2019-05-23 23:58:48 UTC","needs_id","CC0",NA,3,"false"
"131","Apantesis","2019-03-16 16:19:39 -0400","PRCR 3/16/19 1/2","Prairie Creek",29.6042,-82.2404,NA,"","https://www.inaturalist.org/observations/25636301","https://static.inaturalist.org/photos/39728959/medium.jpg?1558642822","urban-rural-moths",25636301,"Apantesis","Insecta",119861,"false",0,0,"Sat Mar 16 2019 16:19:39 GMT-0400 (EDT)","2019-03-16","2019-03-16 20:19:39 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-05-23 20:20:11 UTC","2019-05-24 00:08:22 UTC","needs_id","CC0",NA,3,"false"
"132","Lepidoptera","2019-03-16 16:14:51 -0400","PRCR 3/16/19 1/2","Prairie Creek",29.6042,-82.2404,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/25636165","https://static.inaturalist.org/photos/39728706/medium.jpg?1558642619","urban-rural-moths",25636165,"Butterflies and Moths","Insecta",47157,"false",0,0,"Sat Mar 16 2019 16:14:51 GMT-0400 (EDT)","2019-03-16","2019-03-16 20:14:51 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-05-23 20:16:55 UTC","2019-05-24 00:08:25 UTC","needs_id","CC0",NA,3,"false"
"133","Erebidae","2019-04-28 16:03:35 -0400","DEMI 4/28/19","Devil's Millhopper",29.7041,-82.3945,NA,"Underwing, Tiger, Tussock, and Allied Moths","https://www.inaturalist.org/observations/25636077","https://static.inaturalist.org/photos/39728567/medium.jpeg?1558642505","urban-rural-moths",25636077,"Underwing, Tiger, Tussock, and Allied Moths","Insecta",121850,"false",0,0,"2019-04-28 4:03:35 PM EDT","2019-04-28","2019-04-28 20:03:35 UTC","Eastern Time (US & Canada)",21,NA,NA,NA,"false","","",NA,1580944,"2019-05-23 20:15:02 UTC","2019-05-24 00:08:27 UTC","needs_id","CC0",NA,2,"false"
"134","Lepidoptera","2019-03-16 16:11:15 -0400","PRCR 3/16/19","Prairie Creek",29.6042,-82.2404,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/25635988","https://static.inaturalist.org/photos/39728484/medium.jpg?1558642435","urban-rural-moths",25635988,"Butterflies and Moths","Insecta",47157,"false",0,0,"Sat Mar 16 2019 16:11:15 GMT-0400 (EDT)","2019-03-16","2019-03-16 20:11:15 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-05-23 20:13:39 UTC","2019-05-24 00:08:29 UTC","needs_id","CC0",NA,3,"false"
"135","Lepidoptera","2019-03-16 16:08:39 -0400","PRCR 3/16/19 1/2","Prairie Creek",29.6042,-82.2404,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/25635726","https://static.inaturalist.org/photos/39728188/medium.jpg?1558642230","urban-rural-moths",25635726,"Butterflies and Moths","Insecta",47157,"false",0,0,"Sat Mar 16 2019 16:08:39 GMT-0400 (EDT)","2019-03-16","2019-03-16 20:08:39 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-05-23 20:10:09 UTC","2019-05-24 00:08:32 UTC","needs_id","CC0",NA,3,"false"
"136","Lepidoptera","2019-03-16 16:05:08 -0400","PRCR 3/16/19 1/2","Prairie Creek",29.6042,-82.2404,NA,"Butterflies and Moths","https://www.inaturalist.org/observations/25635579","https://static.inaturalist.org/photos/39727878/medium.jpg?1558642030","urban-rural-moths",25635579,"Butterflies and Moths","Insecta",47157,"false",0,0,"Sat Mar 16 2019 16:05:08 GMT-0400 (EDT)","2019-03-16","2019-03-16 20:05:08 UTC","Eastern Time (US & Canada)",65,NA,NA,NA,"false","","",NA,1580944,"2019-05-23 20:07:06 UTC","2019-05-24 00:08:36 UTC","needs_id","CC0",NA,3,"false"
